psi,gamma_selected,gamma_full,gamma_symmetric,gamma_antisymmetric
0.0922189624341427,-0.146339126082259,-0.146339126082259,-0.121512179129692,-0.0248269469525676
0.104514824092028,-0.150030873869099,-0.150030873869099,-0.12197816966005,-0.0280527042090486
0.116810685749914,-0.153731035253021,-0.153731035253021,-0.122482770594215,-0.0312482646588062
0.1291065474078,-0.157430657292143,-0.157430657292143,-0.123019735468586,-0.0344109218235571
0.141402409065685,-0.161120711465528,-0.161120711465528,-0.123582483953547,-0.037538227511981
0.153698270723571,-0.164792208292104,-0.164792208292104,-0.124164201215235,-0.0406280070768692
0.165994132381457,-0.168436311957738,-0.168436311957738,-0.124757940480934,-0.0436783714768036
0.178289994039342,-0.172044453188356,-0.172044453188356,-0.12535672717728,-0.0466877260110755
0.190585855697228,-0.175608438623114,-0.175608438623114,-0.125953662985362,-0.0496547756377521
0.202881717355114,-0.179120554985194,-0.179120554985194,-0.12654202815804,-0.0525785268271539
0.215177579013,-0.182573666418405,-0.182573666418405,-0.127115380472437,-0.0554582859459676
0.227473440670885,-0.185961303454388,-0.185961303454388,-0.127667649244103,-0.0582936542102847
0.239769302328771,-0.189277742196525,-0.189277742196525,-0.128193222908055,-0.0610845192884708
0.252065163986657,-0.192518072450947,-0.192518072450947,-0.128687028774515,-0.0638310436764323
