phi,a_1,a_2,a_3,a_4
4.09452193207593,-0.195571663759498,-0.143128227561246,1.72975354558316,2.11906289745717
4.10681779373382,-0.235939950283246,-0.183340255562373,1.76728789274234,2.15798211593688
4.1191136553917,-0.28102736324603,-0.228290597948555,1.80434626797736,2.19367256577958
4.13140951704959,-0.330730181225071,-0.277899974586528,1.84082116441292,2.22593866354592
4.14370537870748,-0.384883521622424,-0.332027924769101,1.87660137466812,2.25460465381517
4.15600124036536,-0.443261436214759,-0.390472572011828,1.91157227099757,2.27951606676178
4.16829710202325,-0.50557782138518,-0.452971202646026,1.94561612967704,2.30054096989422
4.18059296368113,-0.571488145022778,-0.51920166475855,1.97861250142088,2.31757100172479
4.19288882533902,-0.640591980660621,-0.588784582613526,2.01043862917361,2.3305221777161
4.2051846869969,-0.712436328025984,-0.661286370229189,2.04096991411217,2.33933546152518
4.21748054865479,-0.786519687961416,-0.736223016438048,2.07008043013137,2.34397709730407
4.22977641031268,-0.862296848805174,-0.813064602695639,2.09764348647105,2.34443870158241
4.24207227197056,-0.939184330952526,-0.891240504282389,2.12353223748501,2.34073711601761
4.25436813362845,-1.01656642660772,-0.97014521552008,2.14762033785757,2.33291402501686
4.26666399528633,-1.09380176282416,-1.04914473034738,2.16978264085299,2.32103534487941
4.27895985694422,-1.17023030794926,-1.12758340120411,2.18989593644523,2.30519039364413
4.29125571860211,-1.24518073466189,-1.20479119178916,2.20783972543201,2.28549085322563
4.30355158025999,-1.31797804701846,-1.28009123299128,2.22349702489809,2.26206953765419
4.31584744191788,-1.38795137439911,-1.3528075862443,2.2367551996704,2.23507898327283
4.32814330357576,-1.45444183203909,-1.42227311480572,2.2475068137134,2.20468987856671
4.34043916523365,-1.51681034599606,-1.4878373610621,2.25565049475864,2.17108935288456
4.35273502689153,-1.57444533997556,-1.54887432696766,2.26109180485965,2.13447914464205
4.36503088854942,-1.62677018242756,-1.60479005514581,2.26374410902282,2.09507367065881
4.37732675020731,-1.67325029473117,-1.65502991002862,2.26352943359861,2.05309801906495
4.38962261186519,-1.713399825075,-1.69908546165795,2.26037930573363,2.00878588871201
4.40191847352308,-1.74678779777094,-1.73650087938487,2.25423556489385,1.96237749823543
4.41421433518096,-1.77304365414322,-1.76687874862297,2.24505113727917,1.91411748784185
4.42651019683885,-1.79186210872855,-1.78988523095894,2.23279076386729,1.86425283653933
4.43880605849673,-1.80300725320486,-1.8052544962046,2.21743167285645,1.81303081690135
4.45110192015462,-1.80631585011872,-1.81279236427797,2.19896418742467,1.76069700856686
4.46339778181251,-1.8016997689728,-1.81237910499909,2.17739225999276,1.70749339054491
4.47569364347039,-1.78914752842181,-1.80397135484133,2.15273392456795,1.65365653103132
4.48798950512828,-1.76872492005255,-1.78760312123814,2.12502165925603,1.5994158918772
4.50028536678616,-1.74057470133038,-1.76338585705077,2.09430265165856,1.54499226309872
4.51258122844405,-1.7049153576115,-1.73150760008687,2.06063896061494,1.49059634090916
4.52487709010193,-1.66203894547673,-1.69223118495263,2.02410756860018,1.43642746071564
4.53717295175982,-1.61230804186612,-1.64589154685008,1.98480032004166,1.38267249438229
4.5494688134177,-1.55615183541332,-1.59289214902331,1.94282374186191,1.3295049188483
4.56176467507559,-1.49406140782836,-1.53370057724497,1.89829874367976,1.2770840609331
4.57406053673348,-1.42658426399593,-1.46884335585282,1.85136019629668,1.2255545208928
4.58635639839136,-1.35431817949278,-1.39890005024046,1.80215638834551,1.1750457750397
4.59865226004925,-1.27790444334161,-1.3244967302304,1.75084836227114,1.12567195553216
4.61094812170713,-1.19802058188126,-1.24629887727892,1.69760913213148,1.0775318033103
4.62324398336502,-1.11537265653232,-1.16500382585959,1.64262278703599,1.03070878812271
4.6355398450229,-1.03068723387604,-1.08133283554477,1.58608348536267,0.985271387684484
4.64783570668079,-0.944703130763609,-0.996022895162842,1.52819434619443,0.941273516249814
4.66013156833868,-0.858163040074051,-0.909818363888149,1.46916624567702,0.898755091294563
4.67242742999656,-0.77180514419926,-0.823462556170355,1.40921652720442,0.857742725601759
4.68472329165445,-0.686354823337577,-0.737689378003639,1.34856763546965,0.818250530842731
4.69701915331233,-0.602516564220569,-0.653215121165032,1.28744568546154,0.780281017758651
4.70931501497022,-0.52096617200512,-0.570730519729988,1.22607897842794,0.743826077282074
4.7216108766281,-0.442343383774219,-0.490893169433717,1.1646964776477,0.708868026399981
4.73390673828599,-0.367244976468432,-0.414320405344936,1.10352625754631,0.675380702252689
4.74620259994388,-0.296218455194196,-0.341582726925224,1.04279394024142,0.643330587884867
4.75849846160176,-0.229756399823892,-0.273197851954651,0.982721134004967,0.612677953212981
4.77079432325965,-0.168291538729811,-0.20962547212027,0.92352388837137,0.583377995140385
4.78309018491753,-0.11219260850769,-0.151262773411115,0.865411180699247,0.555381961327519
4.79538604657542,-0.0617610477878711,-0.0984407739793511,0.808583448904901,0.528638242897885
4.8076819082333,-0.0172285618537464,-0.0514215209588398,0.753231184826092,0.503093422315498
4.81997776989119,0.0212444170498922,-0.0103961760388418,0.699533602246706,0.478693263789718
4.83227363154908,0.0535693609667983,0.0245159924650034,0.647657393017498,0.455383634829018
4.84456949320696,0.0797293685384273,0.0532677055470911,0.597755583951754,0.433111348956159
4.85686535486485,0.0997779900776861,0.0758828642280641,0.549966506262681,0.411824921090736
4.86916121652273,0.113837179096949,0.0924548539388865,0.504412888252318,0.391475228678489
4.88145707818062,0.122094405578617,0.103143993256961,0.46120108076905,0.372016073275746
4.8937529398385,0.124798977327364,0.108174168989964,0.42042042363666,0.353404638958173
4.90604880149639,0.122257626094633,0.107828710274397,0.382142759835738,0.335601845591022
4.91834466315427,0.114829424675073,0.102445564239522,0.346422102704819,0.318572596649715
4.93064052481216,0.102920109712241,0.0924118447485561,0.313294459841104,0.302285922891603
4.94293638647005,0.0869758924012496,0.0781578336460385,0.282777815737276,0.286715024729753
4.95523224812793,0.0674768455398794,0.0601505207069048,0.254872273511541,0.27183721762696
4.96752810978582,0.0449299603746009,0.038886774009611,0.229560354392256,0.25763378619326
4.9798239714437,0.0198619703502957,0.0148862366711554,0.206807451927032,0.244089753915642
4.99211983310159,-0.00718795884238371,-0.0113159512663589,0.186562436219283,0.231193576558777
5.00441569475948,-0.0356755726447086,-0.0391765055526422,0.16875840187339,0.218936768237128
5.01671155641736,-0.0650588046783103,-0.0681513247584388,0.153313551772775,0.207313469960817
5.02900741807525,-0.0948048896237517,-0.0977026926812377,0.140132207342518,0.196319971091699
5.04130327973313,-0.124397217357532,-0.127306259920953,0.129105934578049,0.185954194606201
5.05359914139102,-0.153341838345569,-0.156457712475511,0.120114773870837,0.176215157344445
5.0658950030489,-0.181173536088099,-0.184679040523377,0.113028560546878,0.167102416530347
5.07819086470679,-0.207461389345371,-0.211524327054855,0.107708322067873,0.15861551377655
5.09048672636467,-0.231813754838774,-0.236584983585843,0.104007737040738,0.150753427545748
5.10278258802256,-0.253882609997936,-0.259494368721808,0.101774640548667,0.143514044633089
5.11507844968045,-0.273367204977831,-0.279931734707629,0.100852559864386,0.136893660671783
5.12737431133833,-0.290016983457752,-0.297625457161156,0.101082264339473,0.13088651895737
5.13967017299622,-0.303633742504336,-0.312355513795862,0.102303313186022,0.125484396048168
5.1519660346541,-0.314073012875779,-0.323955188935048,0.104355584979699,0.120676241645263
5.16426189631199,-0.321244652402485,-0.332311991846078,0.107080773015016,0.116447879201235
5.17655775796987,-0.325112656337471,-0.337367788215098,0.110323831130731,0.112781772570181
5.18885361962776,-0.325694199665883,-0.339118155277672,0.113934355289551,0.109656862810955
5.20114948128565,-0.323057937138278,-0.337610982058224,0.117767887033495,0.107048478009909
5.21344534294353,-0.317321597093628,-0.332944346695121,0.121687125933679,0.104928317718376
5.22574120460142,-0.308648914820268,-0.325263712790044,0.125563039298491,0.103264512323061
5.2380370662593,-0.297245960130596,-0.314758495979911,0.129275858682459,0.102021756403818
5.25033292791719,-0.28335692187489,-0.3016580603585,0.132715954133664,0.101161513901932
5.26262878957507,-0.267259419181226,-0.286227211857469,0.135784578612376,0.100642291740738
5.27492465123296,-0.249259415187196,-0.268761262131151,0.138394476589084,0.100419977426816
5.28722051289085,-0.229685813846719,-0.249580741791432,0.140470352466154,0.100448235129466
5.29951637454873,-0.208884823990873,-0.229025845939943,0.141949196143447,0.100678953803416
5.31181223620662,-0.187214177152566,-0.207450697794602,0.142780464743304,0.101062740097469
5.3241080978645,-0.165037286707682,-0.185217517775026,0.142926121202941,0.1015494480909
5.33640395952239,-0.142717435634939,-0.162690785683868,0.14236053211154,0.102088737329209
5.34869982118027,-0.120612078667905,-0.14023148260574,0.141070228794148,0.10263065019801
5.36099568283816,-0.0990673418382784,-0.11819149686752,0.139053537204941,0.103126199383589
5.37329154449605,-0.0784127984408619,-0.0969082749076239,0.136320083669117,0.103527956023604
5.38558740615393,-0.0589565953563541,-0.0766997932490049,0.132890184887738,0.103790629152121
5.39788326781182,-0.0409809975325091,-0.0578599220395784,0.128794131876404,0.103871627188229
5.4101791294697,-0.024738411347082,-0.0406542439082405,0.124071378631923,0.103731592503116
5.42247499112759,-0.0104479396697642,-0.0253163842922751,0.118769647297758,0.103334900521143
5.43477085278547,0.00170748717058135,-0.0120449010427578,0.112943962417847,0.102650115358492
5.44706671444336,0.0115833694889632,-0.00100077213881941,0.106655627520327,0.101650394669146
5.45936257610125,0.019075260004584,0.00769448912190301,0.0999711577508773,0.1003138371412
5.47165843775913,0.024119733739807,0.0139600718957448,0.0929611825753416,0.0986237669545989
5.48395429941702,0.0266947005662889,0.0177564489676501,0.0856993326908605,0.0965689504606113
5.4962501610749,0.0268190649158931,0.0190853018100143,0.078261125224126,0.0941437413589618
5.50854602273279,0.0245517470157086,0.0179887999431032,0.0707228610572969,0.0913481517153445
5.52084188439067,0.0199900895342201,0.0145482546937327,0.0631605477114012,0.0881878472636358
5.53313774604856,0.0132676825998504,0.00888217672998164,0.0556488606410234,0.0846740665575187
5.54543360770645,0.00455164864036602,0.00114377549571859,0.0482601550619759,0.0808234646586472
5.55772946936433,-0.0059605637302595,-0.0084820532469002,0.041063539556831,0.0766578831567321
5.57002533102222,-0.0180448205936576,-0.0197821982526304,0.034124021694816,0.072204049395055
5.5823211926801,-0.0314543161555845,-0.0325192020676475,0.0275017347774386,0.0674932088074144
5.59461705433799,-0.0459238914636394,-0.0464354633524848,0.0212512535955164,0.0625606952450097
5.60691291599587,-0.0611745871924968,-0.061257702456919,0.0154210057744609,0.0574454450704043
5.61920877765376,-0.0769183564329448,-0.0767016171492001,0.0100527839110973,0.0521894616084074
5.63150463931164,-0.0928628617359016,-0.092476653247216,0.00518136228600536,0.046837237259177
5.64380050096953,-0.10871628015087,-0.108290813914353,0.000834220489857568,0.0414351411875441
5.65609636262742,-0.124192040658288,-0.123855431573444,-0.00296862514985628,0.0360307809966919
5.6683922242853,-0.139013420208694,-0.138889827747148,-0.00621468289452039,0.0306723471672514
5.68068808594319,-0.152917927511242,-0.153125788621899,-0.00889894163237233,0.0254079492905341
5.69298394760107,-0.165661407707765,-0.166311787709735,-0.0110237249451927,0.0202849532438445
5.70527980925896,-0.17702180605683,-0.178216891584477,-0.0125984478085119,0.015349328445987
5.71757567091684,-0.186802534651753,-0.188634290218345,-0.0136392817338909,0.0106450141930985
5.72987153257473,-0.194835392910746,-0.197384399850572,-0.0141687352658542,0.0062133138111976
5.74216739423262,-0.20098299999717,-0.204317493476279,-0.0142151577367593,0.00209232497727904
5.7544632558905,-0.205140705335217,-0.209315821837557,-0.0138121750484236,-0.00168358593922068
5.76675911754839,-0.207237951853716,-0.212295196104624,-0.0129980669797276,-0.00508425826996465
5.77905497920627,-0.207239075385592,-0.213206012122815,-0.0118150961066641,-0.00808415363760332
5.79135084086416,-0.205143532635125,-0.21203370503455,-0.0103087988595372,-0.0106627089975006
5.80364670252204,-0.200985559160239,-0.208798632125406,-0.00852724952739173,-0.0128046212577601
5.81594256417993,-0.194833267763451,-0.203555390750519,-0.00652030815081465,-0.0145000595397618
5.82823842583782,-0.186787206405316,-0.196391587032849,-0.00433886322144738,-0.015744802128417
5.8405342874957,-0.176978403115665,-0.187426079553781,-0.00203407993273586,-0.016540296186363
5.85283014915359,-0.16556593325367,-0.176806730349252,0.0003433355936065,-0.0168936393550144
5.86512601081147,-0.152734051739556,-0.164707703059132,0.00274384614042109,-0.0168174834235538
5.87742187246936,-0.138688939439745,-0.15132635494082,0.00511975791236862,-0.0163298613004954
5.88971773412724,-0.123655118636592,-0.136879775548307,0.00742585107325987,-0.0154539395570696
5.90201359578513,-0.107871597369404,-0.12160103010534,0.00961995845779405,-0.0142176998139294
5.91430945744302,-0.0915878063251269,-0.105735169890208,0.0116634855257044,-0.0126535531992532
5.9266053191009,-0.075059394830564,-0.0895350752390522,0.0135218656203202,-0.0107978930048943
5.93890118075879,-0.0585439543138346,-0.0732571990187863,0.0151649456524582,-0.00869059149625698
5.95119704241667,-0.0422967383395075,-0.0571572795913189,0.0165672984381252,-0.0063744475805344
5.96349290407456,-0.0265664479729942,-0.0414860923746428,0.0177084590580805,-0.00389459269746246
5.97578876573244,-0.0115911498071524,-0.0264853081085717,0.0185730837620053,-0.00129786285865687
5.98808462739033,0.00240560848496399,-0.012383523874248,0.0191510310928814,0.00136785478079001
6.00038048904822,0.0152184236794473,0.00060747016607049,0.0194373660417332,0.00405429208706356
6.0126763507061,0.0266633466364622,0.0122961293948982,0.0194322891428306,0.0067134778830973
6.02497221236399,0.0365808243512658,0.0225142447736116,0.0191409934696134,0.00929841457128986
6.03726807402187,0.0448382288024109,0.0311196361047492,0.0185734534774043,0.0117637443590117
6.04956393567976,0.0513319337358335,0.0379984068488325,0.0177441505472174,0.0140663961181357
6.06185979733764,0.0559889078594005,0.0430667259521484,0.0166717409037092,0.0161662041400678
6.07415565899553,0.058767800719947,0.0462721097822421,0.0153786722990789,0.0180264903890204
6.08645152065342,0.0596595056712599,0.0475941852980624,0.0138907564646823,0.0196146023041074
6.0987473823113,0.058687192688115,0.0470449238745055,0.0122367048262314,0.0209023987488093
6.11104324396919,0.0559058122084363,0.0446683436272927,0.0104476353513724,0.0218666773476197
6.12333910562707,0.0514010795613292,0.0405396865119546,0.00855655864688552,0.0224895371758003
6.13563496728496,0.0452879577327087,0.0347640847687807,0.0065978515451227,0.0227586715697362
6.14793082894284,0.0377086641069366,0.0274747393265839,0.0046067264161668,0.0226675866928628
6.16022669060073,0.0288302342793608,0.0188306404365671,0.00261870431569854,0.0222157424140378
6.17252255225862,0.018841682948155,0.00901386796738955,0.000669099832963831,0.0214086130210155
6.1848184139165,0.00795080815772188,-0.00177348465685639,-0.0012074748557308,0.0202576662890777
6.19711427557439,-0.00361930931413117,-0.0133127130515558,-0.00297757968735198,0.0187802604421454
6.20941013723227,-0.0156340549403358,-0.0253721761291687,-0.00460938368732355,0.0169994595688894
6.22170599889016,-0.027851217519988,-0.0377111829757968,-0.00607306338885917,0.014943769076981
6.23400186054804,-0.0400250512227366,-0.0500840300631528,-0.00734115758910259,0.0126467937733428
6.24629772220593,-0.0519103976319914,-0.0622441242540765,-0.00838887412079992,0.0101468221349857
6.25859358386381,-0.0632668019883301,-0.0739481258143566,-0.00919434515378413,0.00748634127281481
6.2708894455217,-0.0738625580351241,-0.0849600454274049,-0.00973882841176536,0.00471148797907862
6.28318530717959,-0.08347861709176,-0.095055230021453,-0.010006852582801,0.00187144207764755
