phi,a_shared,b_shared,wb_7_10_10to7,wb_7_10_7to10,wb_7_8_8to7,wb_7_8_7to8,wb_7_9_9to7,wb_7_9_7to9,wb_8_10_10to8,wb_8_10_8to10,wb_8_9_9to8,wb_8_9_8to9,wb_9_10_10to9,wb_9_10_9to10
4.66013156833868,0.978503448925715,-0.99455388220589,-0.02720152934972,-0.0315833650500914,0.0303315216910802,0.0429281777158668,-0.0542350054025997,-0.064639473869611,-0.0280840738755521,-0.0208541910500371,-0.0329678477428054,-0.034670424477644,0.0348823342379193,0.0372020727566248
4.67242742999656,0.929274681563381,-0.976373644067818,-0.0267042910500707,-0.0310060277050913,0.0297770677823479,0.0421434595546176,-0.0532436007826188,-0.0634578777297792,-0.0275707028455057,-0.0204729807745057,-0.0323652023421012,-0.0340366563282969,0.0342446924222234,0.0365220266032226
4.68472329165445,0.880573117881255,-0.957146127251567,-0.0261784091724197,-0.0303954326498817,0.0291906743713804,0.0413135374421101,-0.0521950859690271,-0.0622082153504369,-0.0270277589061453,-0.020069810753979,-0.0317278413522024,-0.0333663797534452,0.0335703190371816,0.0358028061644658
4.69701915331233,0.83254331172229,-0.936889093901159,-0.0256243695199906,-0.0297521439446798,0.0285728831612128,0.0404391780502048,-0.0510904295669393,-0.0608916411543508,-0.0264557436224177,-0.019645053431973,-0.0310563535593682,-0.0326602139463612,0.0328598370606492,0.0350450758473675
4.70931501497022,0.785322425672151,-0.915626708218393,-0.0250428329953812,-0.0290769289554575,0.0279244311023756,0.0395214243843817,-0.0499309492984402,-0.0595097256560186,-0.0258553393396846,-0.0191992154928314,-0.0303515399676868,-0.031919001277829,0.0321140940120808,0.0342497395329637
4.7216108766281,0.739039605107776,-0.893389354778244,-0.024434630631402,-0.0283707525843086,0.0272462448519473,0.0385615879416422,-0.0487183020949613,-0.0580644436533626,-0.0252274040533381,-0.0187329340520919,-0.0296144077765261,-0.0311438009625687,0.0313341555802428,0.0334179337802574
4.73390673828599,0.693815431541972,-0.870213390398351,-0.0238007568045868,-0.0276347693897384,0.0265394332061657,0.0375612380003901,-0.04745447056623,-0.0565581581008751,-0.0245729644021264,-0.0182469714535897,-0.0288461621554097,-0.0303358804093379,0.030521296920446,0.0325510185447013
4.74620259994388,0.649761456639743,-0.846140832012599,-0.0231423606983844,-0.026870313674679,0.0258052775813163,0.0365221881480412,-0.0461417459793932,-0.05499359982345,-0.0238932068543709,-0.0177422087246703,-0.0280481958975323,-0.029496704340118,0.029676991707227,0.0316505655028625
4.75849846160176,0.606979817416492,-0.821218983793795,-0.0224607361047832,-0.0260788876452801,0.0250452206418634,0.0354464801864255,-0.0447827079252742,-0.0533738432818046,-0.0231894671787087,-0.0172196377575527,-0.0272220770594815,-0.0286279217915075,0.028802899056292,0.0307183441046522
4.77079432325965,0.565562932301759,-0.795500007528982,-0.0217573096738689,-0.025262147767613,0.0242608531979213,0.0343363655877903,-0.043380200890082,-0.0517022786496951,-0.0224632183124104,-0.0166803523007927,-0.0263695347198763,-0.0277313511378856,0.0279008484561411,0.0297563055028749
