phi,a_phi
4.8076819082333,1.67772737565797
4.81997776989119,1.60910097201214
4.83227363154908,1.53829853706785
4.84456949320696,1.46571870339487
4.85686535486485,1.39177111110696
4.86916121652273,1.31687251714712
4.88145707818062,1.24144284044315
4.8937529398385,1.16590118884018
4.90604880149639,1.09066191383258
4.91834466315427,1.01613073864581
4.93064052481216,0.942701004167565
4.94293638647005,0.870750075611565
4.95523224812793,0.800635950639484
4.96752810978582,0.732694106996332
4.9798239714437,0.667234624569735
4.99211983310159,0.604539613205918
5.00441569475948,0.544860973654476
5.01671155641736,0.488418514723482
5.02900741807525,0.435398445164389
5.04130327973313,0.385952254034068
5.05359914139102,0.340195988362766
5.0658950030489,0.29820993195862
5.07819086470679,0.260038684166954
5.09048672636467,0.225691632443373
5.10278258802256,0.195143807758558
5.11507844968045,0.16833710719336
5.12737431133833,0.14518186366589
5.13967017299622,0.125558738614858
5.1519660346541,0.10932090969828
5.16426189631199,0.096296522200991
5.17655775796987,0.0862913699205294
5.18885361962776,0.0790917688538798
5.20114948128565,0.0744675850664987
5.21344534294353,0.072175376711361
5.22574120460142,0.0719616092939649
5.2380370662593,0.0735659029559314
5.25033292791719,0.076724270774418
5.26262878957507,0.0811723078385333
5.27492465123296,0.0866482921517974
5.28722051289085,0.0928961601985933
5.29951637454873,0.0996683222730995
5.31181223620662,0.106728285365594
5.3241080978645,0.113853054491918
5.33640395952239,0.120835286790654
5.34869982118027,0.127485176448366
5.36099568283816,0.133632052491326
5.37329154449605,0.139125675645234
5.38558740615393,0.143837224752849
5.39788326781182,0.147659967592599
5.4101791294697,0.150509615298196
5.42247499112759,0.152324363879475
5.43477085278547,0.153064630529207
5.44706671444336,0.152712496412688
5.45936257610125,0.151270871422526
5.47165843775913,0.14876239989057
5.48395429941702,0.145228129436345
5.4962501610749,0.140725967956369
5.50854602273279,0.135328956186454
5.52084188439067,0.129123385270181
5.53313774604856,0.122206790319227
5.54543360770645,0.114685852038655
5.55772946936433,0.106674239104003
5.57002533102222,0.0982904241145624
5.5823211926801,0.0896555056134869
5.59461705433799,0.0808910678715582
5.60691291599587,0.072117108895581
5.61920877765376,0.0634500654684212
5.63150463931164,0.0550009619856139
5.64380050096953,0.0468737074581818
5.65609636262742,0.0391635623428509
5.6683922242853,0.0319557938829118
5.68068808594319,0.0253245354431023
5.69298394760107,0.0193318619499104
5.70527980925896,0.0140270900566312
5.71757567091684,0.00944630809342317
5.72987153257473,0.0056121372899476
5.74216739423262,0.0025337222248775
5.7544632558905,0.000206945014516419
5.76675911754839,-0.0013851455482756
5.77905497920627,-0.00227170180651071
5.79135084086416,-0.00249325678537468
5.80364670252204,-0.00210073286396617
5.81594256417993,-0.00115429926592281
5.82823842583782,0.000277899973189144
5.8405342874957,0.00212112430183199
5.85283014915359,0.00429549673151987
5.86512601081147,0.00671752039303586
5.87742187246936,0.00930162584057126
5.88971773412724,0.011961723354022
5.90201359578513,0.0146127348673571
5.91430945744302,0.0171720809156229
5.9266053191009,0.0195610991280414
5.93890118075879,0.0217063722777807
5.95119704241667,0.0235409457028489
5.96349290407456,0.0250054160056944
5.97578876573244,0.0260488752853994
5.98808462739033,0.0266296977166305
6.00038048904822,0.0267161580216272
6.0126763507061,0.0262868742408816
6.02497221236399,0.0253310701493301
6.03726807402187,0.0238486556408345
6.04956393567976,0.0218501263680554
6.06185979733764,0.019356286831417
6.07415565899553,0.0163978039150182
6.08645152065342,0.0130146005264775
6.0987473823113,0.0092551014717827
6.11104324396919,0.00517534594848611
6.12333910562707,0.000837983038150186
6.13563496728496,-0.00368883170699442
6.14793082894284,-0.00833261908160986
6.16022669060073,-0.0130178178674342
6.17252255225862,-0.0176670639747666
6.1848184139165,-0.0222024853729854
6.19711427557439,-0.0265469910584059
6.20941013723227,-0.0306255326174062
6.22170599889016,-0.0343663175932248
6.23400186054804,-0.037701954842963
6.24629772220593,-0.0405705133587244
6.25859358386381,-0.042916477600492
6.2708894455217,-0.0446915842210381
6.28318530717959,-0.0458555271236061
