phi,a_phi
3.40595367923434,0.384300331449383
3.41824954089222,0.396418494048837
3.43054540255011,0.408622953666224
3.44284126420799,0.420902833075492
3.45513712586588,0.433250831755241
3.46743298752376,0.445663505898596
3.47972884918165,0.458141494352389
3.49202471083954,0.470689686584746
3.50432057249742,0.48331732961402
3.51661643415531,0.496038071705946
3.52891229581319,0.508869941546371
3.54120815747108,0.521835262510361
3.55350401912896,0.534960502560882
3.56579988078685,0.548276061208312
3.57809574244473,0.561815995832212
3.59039160410262,0.57561769049664
3.60268746576051,0.58972147116786
3.61498332741839,0.604170171957609
3.62727918907628,0.619008657656364
3.63957505073416,0.634283308380688
3.65187091239205,0.650041472629389
3.66416677404994,0.666330895419395
3.67646263570782,0.68319912844933
3.68875849736571,0.700692929414489
3.70105435902359,0.718857657669933
3.71335022068148,0.737736673409441
3.72564608233936,0.757370747399228
3.73794194399725,0.777797488080189
3.75023780565513,0.799050792536187
3.76253366731302,0.821160327424916
3.77482952897091,0.844151045489886
3.78712539062879,0.868042742725707
3.79942125228668,0.892849660663962
3.81171711394456,0.918580137593825
3.82401297560245,0.945236311841317
3.83630883726033,0.972813879515121
3.84860469891822,1.00130190839676
3.86090056057611,1.03068270892047
3.87319642223399,1.06093176246454
3.88549228389188,1.09201770647244
3.89778814554976,1.12390237524963
3.91008400720765,1.15654089464932
3.92237986886553,1.18988182827827
3.93467573052342,1.2238673723284
3.94697159218131,1.25843359567914
3.95926745383919,1.293510721525
3.97156331549708,1.32902344646622
3.98385917715496,1.36489129276144
3.99615503881285,1.40102898928101
4.00845090047073,1.43734687661864
4.02074676212862,1.47375133181547
4.03304262378651,1.51014520822285
4.04533848544439,1.54642828617307
4.05763434710228,1.58249773033697
4.06993020876016,1.61824854991677
4.08222607041805,1.65357405814475
4.09452193207593,1.68836632792554
4.10681779373382,1.72251664086295
4.1191136553917,1.75591592734175
4.13140951704959,1.78845519578178
4.14370537870748,1.82002594963565
4.15600124036536,1.85052059115232
4.16829710202325,1.87983281136747
4.18059296368113,1.90785796619845
4.19288882533902,1.93449343890761
4.2051846869969,1.9596389895449
4.21748054865479,1.98319709228166
4.22977641031268,2.00507326179541
4.24207227197056,2.02517637005601
4.25436813362845,2.04341895499139
4.26666399528633,2.05971752257403
4.27895985694422,2.07399284386597
4.29125571860211,2.08617024848963
4.30355158025999,2.09617991585571
4.31584744191788,2.10395716528029
4.32814330357576,2.10944274586483
4.34043916523365,2.11258312669963
4.35273502689153,2.11333078759122
4.36503088854942,2.111644510112
4.37732675020731,2.10748966833713
4.38962261186519,2.10083851817632
4.40191847352308,2.09167048373751
4.41421433518096,2.07997243868544
4.42651019683885,2.06573898009119
4.43880605849673,2.04897269182004
4.45110192015462,2.02968439408426
4.46339778181251,2.00789337540612
4.47569364347039,1.98362760290336
4.48798950512828,1.95692390653449
4.50028536678616,1.92782813273293
4.51258122844405,1.89639526272478
4.52487709010193,1.86268949077069
4.53717295175982,1.82678425760417
4.5494688134177,1.78876223445924
4.56176467507559,1.74871525329313
4.57406053673348,1.70674417911431
4.58635639839136,1.66295872072285
4.59865226004925,1.61747717665598
4.61094812170713,1.57042611370282
4.62324398336502,1.52193997600298
4.6355398450229,1.47216062346774
4.64783570668079,1.42123679905024
4.66013156833868,1.36932352523378
4.67242742999656,1.31658143099332
4.68472329165445,1.26317601140329
4.69701915331233,1.20927682300097
4.70931501497022,1.15505661895686
4.7216108766281,1.10069042903613
4.73390673828599,1.04635459024528
4.74620259994388,0.992225734930702
4.75849846160176,0.938479743916657
4.77079432325965,0.885290673025896
4.78309018491753,0.832829662002959
4.79538604657542,0.781263835446648
4.8076819082333,0.730755205841694
4.81997776989119,0.681459589151628
4.83227363154908,0.633525543685099
4.84456949320696,0.587093343070615
4.85686535486485,0.542293994163108
4.86916121652273,0.49924831055753
4.88145707818062,0.458066052096899
4.8937529398385,0.418845140335924
4.90604880149639,0.381670959358223
4.91834466315427,0.346615750649483
4.93064052481216,0.31373810990703
4.94293638647005,0.28308259272583
4.95523224812793,0.25467943505211
4.96752810978582,0.228544393149938
4.9798239714437,0.204678706596454
4.99211983310159,0.183069186522403
5.00441569475948,0.163688429962028
5.01671155641736,0.146495159786916
5.02900741807525,0.131434688289594
5.04130327973313,0.118439501072607
5.05359914139102,0.107429956505789
5.0658950030489,0.0983150946569646
5.07819086470679,0.0909935482974434
5.09048672636467,0.0853545473511987
