phi,rank1_a,rank1_b,rank2_a,rank2_b,rank3_a,rank3_b,rank4_a,rank4_b,rank5_a,rank5_b
2.38539716162982,0.0343271132450535,0.0309280857847013,0.0265766169816717,0.0525412238269866,0.00911489375496529,-0.0724204133204742,0.0349039386508839,-0.0145524132564559,0.026020498005213,0.0167488613531262
2.39769302328771,0.0372052724794626,0.0341154200291321,0.0255343630638733,0.0533305992149026,0.0111881782921875,-0.0706921970390442,0.0341254815225607,-0.012123327772476,0.0275143271956961,0.0159047205241205
2.40998888494559,0.0398680655414455,0.0372163678622312,0.0243285849700625,0.0541591539077082,0.0131524403037859,-0.069352853504789,0.033120665640299,-0.00930659899238143,0.0290157835562179,0.0151612138045662
2.42228474660348,0.0422753520168794,0.0402214154433254,0.0229807738568698,0.0550339880790404,0.0149891869811925,-0.0684037979573706,0.0319039098106156,-0.00612186343662217,0.0305032379656241,0.0145876683703235
2.43458060826137,0.0443907893909213,0.0431220270796163,0.0215133552580295,0.0559617433335706,0.0166818689507616,-0.067840119229101,0.030491742191905,-0.00259299966813377,0.0319545755412623,0.0142512112162781
2.44687646991925,0.0461822762389581,0.0459107529093711,0.019949380349227,0.0569484576391053,0.0182160829311785,-0.0676506535263722,0.0289024777146044,0.00125215631063762,0.0333474743760365,0.0142156090611741
2.45917233157714,0.0476223396941421,0.0485813247479589,0.0183122127957848,0.0579994251457613,0.0195797349085615,-0.0678181446318924,0.0271558868263787,0.005382149513512,0.0346596863692127,0.0145401481641764
2.47146819323502,0.0486884618812307,0.0511287387891864,0.0166252156643373,0.0591190629882043,0.0207631618861696,-0.0683194884368568,0.0252728609061024,0.00976229402606905,0.0358693174008795,0.015278571181246
2.48376405489291,0.049363340835642,0.0535493240095817,0.0149114428753779,0.0603107871148393,0.021759210994462,-0.0691260585448412,0.0232750795345191,0.014355105695824,0.0369551041342204,0.0164780874581733
2.49605991655079,0.0496350823227776,0.0558407952948899,0.013193339603643,0.0615768991063632,0.02256327548907,-0.0702041085661038,0.0211846845770791,0.0191207738449611,0.0378966847821736,0.0181784721811353
