trial,condition,mean_speed_cm_s,mean_speed_px_s,mean_power_W,cot_J_m,cot_mJ_px,cot_J_px,total_distance_m,total_distance_px,mode1_converged_mean,mode1_steady_std,mode2_converged_mean,mode2_steady_std,mode3_converged_mean,mode3_steady_std,mode4_converged_mean,mode4_steady_std,G_sum_all,G_mean_all,G_ag8,G_ag9,G_ag11,G_ag12,stroke_peak_freq_hz,total_energy_J,swimming_duration_sec,eval_window_start_sec,eval_window_end_sec
GX011356,m5sinz,4.940354163846503,39.152306748483525,2.2469289122862084,45.48113025436977,57.38943880677574,0.057389438806775744,2.578908080883111,2043.7846540998653,0.15658026625908067,0.06793671046291065,1.0563028665671805,0.05852428208547933,1.6542233258120311,0.04669646646972738,0.324053199066676,0.08962537465464358,0.14476724004052338,0.036191810010130845,0.027171318904094098,0.027630610544333484,0.040065529935553186,0.04989978065654261,1.2888267060282768,112.24657419778663,51.968583333333335,43.97858333333333,58.97858333333333
GX011357,m5sinz,5.186078338264494,41.099670830746106,2.2548097443775563,43.478127349925884,54.861990346909636,0.05486199034690963,1.996363752551346,1582.1182738969417,0.1623627765493291,0.06797390785391706,1.0583208983149004,0.05505178036130013,1.6411954745160595,0.04672432475210467,0.38558047677257645,0.039668721027603965,0.1439627386609352,0.0359906846652338,0.02624926893292768,0.026707434441180372,0.04051118545646002,0.05049484983036714,1.2814410720170184,81.6482750569312,38.22151666666666,30.231516666666657,45.23151666666666
GX011358,m5sinz,5.010965556852005,39.71190203805213,2.2580465262564435,45.0621043117885,56.860699447051736,0.05686069944705174,2.7117265883082817,2149.043321234313,0.6943493448878241,0.05136942190402348,1.3117398987852382,0.051169622326222866,0.722311344265418,0.04493477933342327,1.1253608392972796,0.042148327803522755,0.16746287535640064,0.04186571883910016,0.019705206584366926,0.04259784201439182,0.021971351530200443,0.08318847522744144,1.281246634406516,117.01115928084569,53.83711666666667,45.847116666666665,60.847116666666665
GX011359,moptz,4.7289248978063645,37.476729815115434,2.2060469870164927,46.65007448183044,58.864447295685096,0.058864447295685095,2.6845761967302795,2127.5266359087464,0.6200876412585328,0.03732795553036083,1.3714943547475904,0.030324784085337102,0.4295215000379441,0.06268648624766149,1.2420668934497987,0.032217302530647376,0.1613633397302225,0.04034083493255562,0.01397127407466447,0.03845427004299366,0.02902370726226492,0.07991408835029945,1.1998757143663314,118.7089590094117,55.82243333333334,47.83243333333334,62.83243333333334
GX011360,moptz,4.804304801094475,38.07411554867371,2.2001382786393555,45.795143516667366,57.785670052577125,0.05778567005257713,1.55154051367433,1229.5958570869066,0.13332066278392662,0.048603739870447596,1.1496703893220135,0.037887535460784404,1.6221490559621916,0.030635343450837554,0.155076075254183,0.018289760168747747,0.14596992027399075,0.03649248006849769,0.02570546263453668,0.023061667954851952,0.054776702115304894,0.04242608756929723,1.2168986661438796,66.05075000030114,32.032000000000004,24.042,39.042
GX011361,moptz,4.551669602978158,36.07198160360189,2.1930244918936643,48.18066079442077,60.79578649138268,0.060795786491382675,1.8908979918999596,1498.5366585807178,0.17293236118191757,0.04725591297147805,1.3819893768855864,0.03500312248255477,0.7967463340797707,0.22842770919331856,1.1646193587161076,0.11604007676539893,0.14358724514083238,0.035896811285208094,0.0319549145923452,0.01567707420869014,0.05845756542808503,0.037497690911712,1.213852975699906,85.87761160054895,41.17446666666667,33.184466666666665,48.184466666666665
GX011362,moptz,4.591514105106436,36.3877492829685,2.2105266442764004,48.14374068497299,60.749199602489576,0.060749199602489576,1.334794773377558,1057.8248579017147,0.56433436527968,0.0896145695912584,1.4070654793075978,0.060915353803027796,0.40815266102387,0.07084082320519795,1.2319309729802965,0.026508721127359088,0.16064241779225924,0.04016060444806481,0.014935257912532947,0.03649616683451442,0.031426940350738855,0.07778405269447301,1.2091654742951858,59.48026290550671,28.9289,20.938899999999997,35.9389
GX011363,moptz,4.618585162247405,36.60228741081068,2.1981441856138697,47.59345358794363,60.05483102579638,0.06005483102579638,2.515137245318075,1993.2462669145743,0.6375294139873616,0.04669171478263457,1.3611231687573602,0.0355716031573193,0.4797209627063268,0.09125465037510064,1.2236732699490054,0.040343021042442063,0.1626893606565999,0.04067234016414997,0.014916048739947991,0.03930035346739244,0.02767021812583066,0.0808027403234288,1.201388805459139,114.44462150847559,54.087366666666675,46.09736666666667,61.09736666666667
GX011364,moptz,4.527307204616454,35.878909596585395,2.1995851538573454,48.584844245039264,61.30579715462369,0.06130579715462369,2.2714065859068975,1800.0897193312162,0.13605044752659812,0.04579037705055403,1.1649475119420556,0.03305282598893301,1.6109761152635322,0.026919754592388927,0.156456039994198,0.027463152062517954,0.14642733216653073,0.03660683304163268,0.02571241858275485,0.022583089438599744,0.05549564571693443,0.04263617842824171,1.2036156614470153,105.16862265296825,49.83311666666667,41.84311666666667,56.84311666666667
GX011365,moptz,4.628163708565338,36.6781973903803,2.189914948524046,47.31714533933129,59.70617708432971,0.05970617708432971,1.5101782803207422,1196.816287154188,0.12541338750965303,0.04012822189915276,0.9814736443691517,0.040235679200142205,1.640387916446322,0.043248868793886036,0.5633118078700907,0.08773335056120757,0.1405613189739382,0.03514032974348455,0.029038590207765832,0.029312869372316912,0.037256648542701776,0.044953210851153697,1.199416284075112,66.73445865858879,32.49913333333333,24.50913333333333,39.50913333333333
GX011366,moptz,4.556288707422926,36.108588006326684,2.195500341354923,48.18615505593622,60.80271931348419,0.06080271931348419,1.0866411361520394,861.1631004004912,0.22223109795340823,0.04715219763707547,1.0366316491203333,0.04173235619841868,1.641247140141895,0.03969749230322839,0.4147318636345566,0.06914337073080641,0.14472822109615657,0.03618205527403914,0.027869014112055997,0.028416234403519237,0.03427448450536335,0.05416848807521799,1.1819166748744494,47.56260535116043,23.673650000000002,18.009999999999998,30.68365
GX011367,moptz,4.558063156760731,36.122650517328786,2.1964676408105017,48.188617956129,60.80582707397981,0.060805827073979815,3.7232043980671725,2950.639485468234,0.5237373887812602,0.12182527687680453,0.6832877249660411,0.29980071245976336,1.5024323974198115,0.12562992436000778,0.9349445495296065,0.08350362198572257,0.14435947162470625,0.03608986790617656,0.04488390112447872,0.04883314586582561,0.01868904801198876,0.03195337662241316,1.214324522595228,171.00614146134814,79.86311666666667,71.87311666666668,86.87311666666668
GX011368,moptz,4.393638336015459,34.81958381292251,2.187736487108243,49.79327654656885,62.830632866332934,0.06283063286633293,1.6611818627682364,1316.4866262438272,0.29948752670072676,0.06966051228653582,1.0730717402025516,0.06490084515179713,1.6208500123380338,0.04814195835063086,0.3367434109101793,0.08308555825769746,0.14764899066138548,0.03691224766534637,0.027113157021623095,0.028734739999271994,0.03138474316388463,0.06041635047660576,1.2210995381943412,77.97144209235451,37.65428333333334,29.664283333333337,44.66428333333334
GX011369,moptz,4.412884413174412,34.97210897440721,2.1789780629549096,49.37763736683644,62.30616702439931,0.062306167024399305,1.695754299922969,1343.8852826889529,0.2744909400053934,0.06045759111985413,1.075939277949729,0.046075084767951455,1.6179269881950433,0.03974971594542536,0.36889520707893825,0.07673811708882151,0.14666294069623345,0.03666573517405836,0.026405436958221437,0.027572033292551496,0.0335289175864469,0.059156552859013604,1.2014129661188768,79.00831770252164,38.27156666666667,30.28156666666667,45.28156666666667
GX011370,moptz,4.86028179550836,38.517733229403746,2.1996273669625954,45.25719823478931,57.10687474421364,0.057106874744213644,1.6231108088054422,1286.3153159783128,0.1260273492729372,0.06390733862021344,1.3962433261124643,0.03452490312054165,0.9794013884362833,0.21596994525186677,0.9913550345649109,0.2018723463693325,0.1450884452057326,0.03627211130143315,0.025048302250076877,0.017635036556330586,0.06001233564502483,0.042392770754300306,1.2012036060132536,68.78571888877649,33.28325,25.29325,40.29325
GX011371,moptz,4.660670679470174,36.935815134801125,2.201318738694262,47.23180181751241,59.59848809780747,0.05959848809780747,3.4709197680384203,2750.703916170448,0.16720223186901081,0.04603364081628052,0.9211671044228927,0.0950065309589697,1.6587250561970135,0.047255773782058745,0.5856045697674865,0.12583356091107467,0.13932244197823918,0.034830610494559794,0.031848990052421,0.03210102252051807,0.0337932434083379,0.04157918599696221,1.1974404709932802,157.3009860781711,73.4734,65.4834,80.4834
GX011372,moptz,4.554553302945074,36.094834925839706,2.2065088438231903,48.446218477592815,61.13087505059031,0.06113087505059031,3.1385283721353607,2487.2837349172733,0.4071966217582573,0.19499303164798457,0.6072158294003667,0.18772942242835874,1.6128826403126186,0.06708929432021107,0.8762139084550339,0.136518495845312,0.13550233352687205,0.03387558338171801,0.04336269199410671,0.04546146166637641,0.02257155075431142,0.024106629112077498,1.2095854546620697,146.93053177811694,68.60186666666667,60.61186666666667,75.61186666666667
GX011373,moptz,4.614484426137169,36.56978907713706,2.191045818198061,47.48192031568319,59.91409503556239,0.05991409503556239,3.485834517878323,2762.5238554185707,0.30743760895375033,0.09501449155970339,1.0814234799219258,0.05860633814905467,1.6123620107903636,0.04895900945363734,0.3370512419261135,0.08857920868389672,0.1480728964387153,0.037018224109678824,0.026824812758173167,0.028795547590363874,0.03121489777563181,0.061237638314546455,1.2159040246423503,159.52761094831308,74.82475,66.83475,81.83475
GX011374,moptz,4.584291245821681,36.330508123136816,2.2073442885298062,48.15017567964676,60.757319469585816,0.06075731946958582,2.667858147058938,2114.2775815442083,0.4382590676080925,0.14923936907165783,1.402789898402813,0.04535093252440134,0.24336497905809837,0.1028966057569508,1.3207895864885297,0.03879844545748231,0.15267073162014883,0.038167682905037206,0.01368518209126103,0.030654957545811556,0.0404883943988591,0.06784219758421713,1.194300934410694,123.03736189802044,57.75770000000001,49.767700000000005,64.7677
GX011375,moptz,4.419969327009425,35.02825691654969,2.199866628650749,49.771083595713336,62.80262914285595,0.06280262914285595,2.867665813490362,2272.6251571911116,0.6629150686277993,0.05403731237762181,1.3215161611462152,0.043879699375003245,0.888616975536305,0.2478112872016244,0.9569696667935483,0.2062139716267968,0.16213578090623526,0.040533945226558815,0.018400726224513483,0.03897591114100602,0.019329137525481464,0.08543000601523427,1.211537879068356,137.16559123596096,64.3643,56.374300000000005,71.3743
GX011315,sinz,4.167804007565871,33.02984675995952,2.090897163811226,50.16783802730629,63.30326564959785,0.06330326564959785,2.9204012017581746,2314.417952393353,1.7336865435680862,0.06652972916096316,0.30951770196207085,0.026589267444536182,0.5029556628529652,0.049086613900547,0.7907642439843579,0.11281886655563345,0.3287012124185928,0.0821753031046482,0.07263762323396666,0.06818866652224795,0.08487511897770487,0.10299980368467332,1.1175265412553812,139.8141505987088,68.88548333333333,60.89548333333333,75.89548333333333
GX011378,sinz,5.079126304644632,40.2520759643087,2.173884904989057,42.800371059903306,54.00677736265402,0.05400677736265402,1.9849717486236194,1573.0901107842183,1.8575835055146779,0.02865676537022341,0.2780905028484464,0.022168355249707547,0.6609796692120904,0.07105451643091355,0.16743775689505996,0.027622922532168376,0.3491376452280393,0.08728441130700983,0.0712616835650247,0.07283512131894282,0.08849334087202301,0.11654749947204875,2.291366322643527,79.03822645415408,38.37166666666667,30.381666666666668,45.38166666666667
GX011379,sinz,4.819878791884983,38.19753942568848,2.1675121180600496,44.97026194329605,56.74481002308651,0.056744810023086505,1.0203960429002892,808.6638639984792,1.8848766368626368,0.023658403722972524,0.2606079987211047,0.0193753426378027,0.5734808450411261,0.07032452921989028,0.20408716365100715,0.05403746669833923,0.35402342216980803,0.08850585554245201,0.07284813262325461,0.0727836579182968,0.09226202791529058,0.11612960371296606,1.1545436906592876,40.62793593625661,20.754066666666667,18.009999999999998,27.76406666666667
GX011380,sinz,4.76407630796353,37.755304740610974,2.204093623748791,46.26486817737311,58.37838255819951,0.058378382558199514,1.2882362133542677,1020.927199083257,1.8246342344305528,0.048561428507886695,0.30332417917672677,0.040318334265302534,0.5069043857820705,0.09766732358375448,0.5297311847280656,0.16625860890188865,0.3438529901042421,0.08596324752606052,0.0722794016676028,0.07069918130867722,0.08974991824525243,0.11112448888270968,1.1627921515280988,54.243552719526605,26.626600000000003,18.6366,33.6366
GX011381,sinz,4.844470374382324,38.39242771697991,2.1942036845849517,45.29295289301291,57.151991032192946,0.05715199103219295,0.6981551493272173,553.2879558418197,1.8505629750781194,0.02780151468808312,0.26331908993666264,0.02177261962078675,0.5629491624662841,0.0509457748154106,0.4246886677408042,0.07068847868308926,0.3470974971821551,0.08677437429553878,0.06966843966954761,0.07389471775643264,0.08716363720902512,0.11637070254714976,0.7239137673920454,25.811946861211794,13.780433333333333,18.009999999999998,20.790433333333333
GX011382,sinz,4.7015615801386925,37.25987552259913,2.1779078840255206,46.323074725339964,58.45182930642267,0.05845182930642267,0.9479386930729148,751.241414260285,1.8468801092767089,0.028898574285311698,0.2618405721207058,0.022527384596597835,0.6024114458365211,0.055509873150437594,0.3854976696936631,0.06746697899938316,0.34664649365053823,0.08666162341263456,0.06969015186610042,0.07374110476336225,0.08707593234312043,0.11613930467795516,2.2858497434769163,38.41402687191997,19.652966666666664,18.009999999999998,26.662966666666662
GX011383,sinz,4.6559028395387605,36.89803000334467,2.115559350672937,45.438219472864176,57.33529271023871,0.05733529271023871,1.0331492583229651,818.7707872209498,1.865479422974426,0.025543342997664253,0.26426276705503576,0.013041594674053286,0.6061859510946424,0.06355433274502846,0.27187583473998883,0.06261216626725724,0.3508491116264314,0.08771227790660785,0.07304539458034234,0.07215045437437101,0.0906034824494607,0.11504978022225736,1.145643347478237,41.834476760827364,21.78843333333333,18.009999999999998,28.79843333333333
GX011384,sinz,5.141937924151586,40.74985804890131,2.1606640244193542,42.020422188894116,53.02261474939321,0.05302261474939321,1.4363581878131526,1138.3138638419234,1.839734576318338,0.046406390933828034,0.31166349196537657,0.05914938816393164,0.5099262175219459,0.08598329067082916,0.46927014319429905,0.15806126917599037,0.34638311996414506,0.08659577999103626,0.07212241770227786,0.07103594878072111,0.09061389531493391,0.1126108581662122,1.164249284550064,53.10751450059832,26.593233333333337,18.603233333333336,33.603233333333336
GX011385,sinz,4.899171652239202,38.825935343995674,2.1568720807688773,44.0252400583487,55.55235338592897,0.05555235338592897,0.8027223964385168,636.1574991775245,1.854122140096677,0.0287979672879136,0.26949530021060303,0.015143015168662993,0.5879700061491843,0.05634252817021518,0.3657538747405416,0.07684708271533668,0.3490192947038418,0.08725482367596045,0.07317992503006335,0.0716175526748784,0.09064183734270098,0.11357997965619908,1.1145878914474219,30.417751914015188,16.116100000000003,18.009999999999998,23.1261
GX011386,sinz,4.956232810464869,39.27814502293408,2.145554908833286,43.29003480835365,54.624649600446254,0.05462464960044625,1.0890817675351618,863.0973007716158,1.8502794212337654,0.0301077462208838,0.2616637294452891,0.019250777628512305,0.6839413635172829,0.07462579799453575,0.17761082895437,0.042883764252974424,0.34803196848359613,0.08700799212089903,0.07109898268048943,0.07281275107413947,0.08851736436323439,0.11560287036573286,2.2838747566586366,41.65248487289557,21.4214,18.009999999999998,28.4314
GX011387,sinz,4.983582608051672,39.4948921688095,2.1679108660297253,43.50105208504346,54.8909174574681,0.054890917457468096,1.2949312420398724,1026.2330093165988,1.8594635788123928,0.0308099893360291,0.27278736764757344,0.0208276793350976,0.5985041235669534,0.06963705260973016,0.3149018421483529,0.06623285957720564,0.34995857971192285,0.08748964492798071,0.072960096875106,0.07177911053552487,0.09120365469556278,0.11401571760572922,1.1691819234082188,51.194228641344026,25.625600000000006,18.009999999999998,32.635600000000004
GX011388,sinz,5.075178275306539,40.220787831804316,2.165134334484406,42.66124689686163,53.83122636827966,0.05383122636827966,1.0860646359463924,860.706223987516,1.8399249719512532,0.03251353142698724,0.2729556700019261,0.029922918919026542,0.5740075824020988,0.05306140508651656,0.44287719316703045,0.09896009998880427,0.3452446135148732,0.0863111533787183,0.06920804542978697,0.07373807586950283,0.0863572431925968,0.1159412490229866,1.1471781806710308,40.85803802308688,20.88753333333333,18.009999999999998,27.89753333333333
GX011389,sinz,5.228511318637204,41.435952200199836,2.151301248337073,41.14557887000622,51.91871150789429,0.05191871150789429,3.5716952311283365,2830.5684706692064,1.8598837056889048,0.02705144513718178,0.26869502409425283,0.022517909216918354,0.6522922523728674,0.06596619881605459,0.18911418762096757,0.042435574759202385,0.34944976471149636,0.08736244117787409,0.07114669997331163,0.07306842471685762,0.08865623598983256,0.11657840403149458,2.285576936489987,129.24792231670523,62.09536666666667,54.10536666666667,69.10536666666667
GX011390,sinz,4.955935117397176,39.275785805372614,2.192764481394981,44.24522172813688,55.82993277998345,0.05582993277998345,0.7202637998904965,570.8090614132184,1.3085370646285965,0.06324684224477334,0.4273799395103324,0.024256824236860954,0.6709213098879199,0.05918131902095936,1.2827581457233805,0.03754872955905033,0.2565052355259067,0.06412630888147668,0.07204885520545547,0.05688076042341608,0.060805373543033996,0.06677024635400113,1.1739412661071924,27.261958166990304,14.447766666666668,18.009999999999998,21.457766666666668
GX011391,sinz,5.35143730370308,42.41014063184691,2.167011024851455,40.49400005774019,51.09653004131254,0.05109653004131254,2.70781317593377,2145.9419419275127,1.8465630913477098,0.030483197963940174,0.28914608323252067,0.027515527747645152,0.6892644343478711,0.0715506101641898,0.15624411022765253,0.017335740845148998,0.34745558441970537,0.08686389610492634,0.07128006596520954,0.0723491902529691,0.08793534126913406,0.11589098693239269,1.1494781369258629,99.2359318241046,47.814433333333334,39.82443333333333,54.82443333333333
GX011392,sinz,5.136170946073346,40.70415474763126,2.162227131220648,42.09803672663373,53.1205510746167,0.0531205510746167,3.4595748417467864,2741.713062084328,1.8599255629136808,0.026919328519036462,0.2909517004002878,0.02954135097930818,0.6438279409536135,0.06472598395321538,0.18450632458910488,0.04105111143141823,0.34939015716653526,0.08734753929163382,0.07109422678793953,0.07290004850480478,0.08830273422809673,0.11709314764569421,2.285296402943516,128.03229271019714,61.22783333333334,53.23783333333334,68.23783333333334
GX011393,sinz,5.02012304518538,39.784475133094126,2.1514089712173883,42.85570197887336,54.076595556938,0.054076595556938,0.9807703663366695,777.2605153218105,1.8443276582326809,0.029518533302010767,0.2924861396812755,0.033720996383561366,0.6017966717422543,0.05520105522947329,0.37534240297897625,0.06944435020520946,0.34614539774670317,0.08653634943667579,0.06946684382067847,0.07343223391914351,0.08657683542562251,0.11666948458125873,2.2775152308831603,37.16112764862784,19.285933333333332,18.009999999999998,26.29593333333333
GX011394,sinz,5.171778616854594,40.98634553857265,2.1566116062371417,41.69961179716474,52.61780668411956,0.052617806684119556,2.323933592657747,1841.7173721812646,1.8423469611097505,0.030149768350794935,0.2950550500398661,0.03444288571372794,0.6112958271071521,0.05769598355554149,0.36749509148871046,0.06743487333791034,0.3458430265208449,0.08646075663021123,0.06942510656611349,0.07335796562007867,0.08644613686969516,0.11661381746495762,2.29114514828806,88.7783977010582,43.17646666666667,35.18646666666667,50.18646666666667
GX011395,sinz,5.263784300943413,41.715490584976536,2.1585233558761803,41.007063216654124,51.74392834909038,0.05174392834909038,0.9322988749757278,738.8468584182642,1.7361274408786853,0.10462131194148054,0.430350193465741,0.09032140731885523,0.299494445031625,0.10272242933891741,0.8021828421063538,0.194713122744382,0.32780359674797377,0.08195089918699344,0.06678484839662635,0.06895155562013443,0.0838860957434312,0.10818109698778178,1.1352284079557076,33.612103490164124,17.58423333333333,18.009999999999998,24.59423333333333
